program,source_page,source_sha256,source_recovery,translation,numeric_qa,korean_review,visual_qa,target_pages,reviewer,notes
total-war,31,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_review,not_started,not_started,not_started,not_started,,,
total-war,32,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_review,not_started,not_started,not_started,not_started,,,
total-war,33,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_review,not_started,not_started,not_started,not_started,,,
total-war,34,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_review,not_started,not_started,not_started,not_started,,,
total-war,35,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_review,not_started,not_started,not_started,not_started,,,
total-war,36,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_review,not_started,not_started,not_started,not_started,,,
total-war,37,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_review,not_started,not_started,not_started,not_started,,,
total-war,38,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_recovery,not_started,not_started,not_started,not_started,,,
total-war,39,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_review,not_started,not_started,not_started,not_started,,,
total-war,40,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_review,not_started,not_started,not_started,not_started,,,
total-war,41,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_review,not_started,not_started,not_started,not_started,,,
total-war,42,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_review,not_started,not_started,not_started,not_started,,,
total-war,43,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_review,not_started,not_started,not_started,not_started,,,
total-war,44,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_review,not_started,not_started,not_started,not_started,,,
total-war,45,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_review,not_started,not_started,not_started,not_started,,,
total-war,46,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_review,not_started,not_started,not_started,not_started,,,
total-war,47,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_review,not_started,not_started,not_started,not_started,,,
total-war,48,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_review,not_started,not_started,not_started,not_started,,,
total-war,49,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_review,not_started,not_started,not_started,not_started,,,
total-war,50,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_review,not_started,not_started,not_started,not_started,,,
total-war,51,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_review,not_started,not_started,not_started,not_started,,,
total-war,52,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_review,not_started,not_started,not_started,not_started,,,
total-war,53,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_recovery,not_started,not_started,not_started,not_started,,,
total-war,54,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_review,not_started,not_started,not_started,not_started,,,
total-war,55,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_review,not_started,not_started,not_started,not_started,,,
total-war,56,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_review,not_started,not_started,not_started,not_started,,,
total-war,57,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_review,not_started,not_started,not_started,not_started,,,
total-war,58,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_review,not_started,not_started,not_started,not_started,,,
total-war,59,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_review,not_started,not_started,not_started,not_started,,,
total-war,60,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_review,not_started,not_started,not_started,not_started,,,
total-war,61,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_review,not_started,not_started,not_started,not_started,,,
total-war,62,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_review,not_started,not_started,not_started,not_started,,,
total-war,63,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_review,not_started,not_started,not_started,not_started,,,
total-war,64,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_review,not_started,not_started,not_started,not_started,,,
total-war,65,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_review,not_started,not_started,not_started,not_started,,,
total-war,66,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_review,not_started,not_started,not_started,not_started,,,
total-war,67,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_review,not_started,not_started,not_started,not_started,,,
total-war,68,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_review,not_started,not_started,not_started,not_started,,,
total-war,69,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_review,not_started,not_started,not_started,not_started,,,
total-war,70,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_recovery,not_started,not_started,not_started,not_started,,,
total-war,71,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_review,not_started,not_started,not_started,not_started,,,
total-war,72,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_review,not_started,not_started,not_started,not_started,,,
total-war,73,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_review,not_started,not_started,not_started,not_started,,,
total-war,74,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_review,not_started,not_started,not_started,not_started,,,
total-war,75,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_review,not_started,not_started,not_started,not_started,,,
total-war,76,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_review,not_started,not_started,not_started,not_started,,,
total-war,77,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_review,not_started,not_started,not_started,not_started,,,
total-war,78,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_recovery,not_started,not_started,not_started,not_started,,,
total-war,79,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_review,not_started,not_started,not_started,not_started,,,
total-war,80,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_review,not_started,not_started,not_started,not_started,,,
total-war,81,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_review,not_started,not_started,not_started,not_started,,,
total-war,82,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_review,not_started,not_started,not_started,not_started,,,
total-war,83,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_review,not_started,not_started,not_started,not_started,,,
total-war,84,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_review,not_started,not_started,not_started,not_started,,,
total-war,85,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_review,not_started,not_started,not_started,not_started,,,
total-war,86,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_review,not_started,not_started,not_started,not_started,,,
total-war,87,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_review,not_started,not_started,not_started,not_started,,,
total-war,88,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_review,not_started,not_started,not_started,not_started,,,
total-war,89,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_review,not_started,not_started,not_started,not_started,,,
total-war,90,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_review,not_started,not_started,not_started,not_started,,,
total-war,91,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_review,not_started,not_started,not_started,not_started,,,
total-war,92,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_review,not_started,not_started,not_started,not_started,,,
total-war,93,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_review,not_started,not_started,not_started,not_started,,,
total-war,94,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_review,not_started,not_started,not_started,not_started,,,
total-war,95,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_review,not_started,not_started,not_started,not_started,,,
total-war,96,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_review,not_started,not_started,not_started,not_started,,,
total-war,97,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_review,not_started,not_started,not_started,not_started,,,
total-war,98,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_review,not_started,not_started,not_started,not_started,,,
total-war,99,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_review,not_started,not_started,not_started,not_started,,,
total-war,100,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_review,not_started,not_started,not_started,not_started,,,
total-war,101,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_review,not_started,not_started,not_started,not_started,,,
total-war,102,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_review,not_started,not_started,not_started,not_started,,,
total-war,103,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_review,not_started,not_started,not_started,not_started,,,
total-war,104,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_review,not_started,not_started,not_started,not_started,,,
total-war,105,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_review,not_started,not_started,not_started,not_started,,,
total-war,106,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_review,not_started,not_started,not_started,not_started,,,
total-war,107,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_review,not_started,not_started,not_started,not_started,,,
total-war,108,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_review,not_started,not_started,not_started,not_started,,,
total-war,109,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_review,not_started,not_started,not_started,not_started,,,
total-war,110,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_review,not_started,not_started,not_started,not_started,,,
total-war,111,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_review,not_started,not_started,not_started,not_started,,,
total-war,112,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_review,not_started,not_started,not_started,not_started,,,
total-war,113,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_review,not_started,not_started,not_started,not_started,,,
total-war,114,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_review,not_started,not_started,not_started,not_started,,,
total-war,115,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_recovery,not_started,not_started,not_started,not_started,,,
total-war,116,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_review,not_started,not_started,not_started,not_started,,,
total-war,117,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_recovery,not_started,not_started,not_started,not_started,,,
total-war,118,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_review,not_started,not_started,not_started,not_started,,,
total-war,119,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_review,not_started,not_started,not_started,not_started,,,
total-war,120,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_review,not_started,not_started,not_started,not_started,,,
total-war,121,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_review,not_started,not_started,not_started,not_started,,,
total-war,122,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_review,not_started,not_started,not_started,not_started,,,
total-war,123,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_review,not_started,not_started,not_started,not_started,,,
total-war,124,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_review,not_started,not_started,not_started,not_started,,,
total-war,125,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_recovery,not_started,not_started,not_started,not_started,,,
total-war,126,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_review,not_started,not_started,not_started,not_started,,,
total-war,127,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_review,not_started,not_started,not_started,not_started,,,
total-war,128,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_review,not_started,not_started,not_started,not_started,,,
total-war,129,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_review,not_started,not_started,not_started,not_started,,,
total-war,130,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_review,not_started,not_started,not_started,not_started,,,
total-war,131,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_recovery,not_started,not_started,not_started,not_started,,,
total-war,132,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_review,not_started,not_started,not_started,not_started,,,
total-war,133,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_review,not_started,not_started,not_started,not_started,,,
total-war,134,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_review,not_started,not_started,not_started,not_started,,,
total-war,135,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_recovery,not_started,not_started,not_started,not_started,,,
total-war,136,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_review,not_started,not_started,not_started,not_started,,,
total-war,137,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_review,not_started,not_started,not_started,not_started,,,
total-war,138,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_review,not_started,not_started,not_started,not_started,,,
total-war,139,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_review,not_started,not_started,not_started,not_started,,,
total-war,140,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_review,not_started,not_started,not_started,not_started,,,
total-war,141,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_review,not_started,not_started,not_started,not_started,,,
total-war,142,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_review,not_started,not_started,not_started,not_started,,,
total-war,143,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_review,not_started,not_started,not_started,not_started,,,
total-war,144,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_review,not_started,not_started,not_started,not_started,,,
total-war,145,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_review,not_started,not_started,not_started,not_started,,,
total-war,146,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_review,not_started,not_started,not_started,not_started,,,
total-war,147,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_recovery,not_started,not_started,not_started,not_started,,,
total-war,148,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_review,not_started,not_started,not_started,not_started,,,
total-war,149,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_review,not_started,not_started,not_started,not_started,,,
total-war,150,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_review,not_started,not_started,not_started,not_started,,,
total-war,151,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_recovery,not_started,not_started,not_started,not_started,,,
total-war,152,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_review,not_started,not_started,not_started,not_started,,,
total-war,153,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_review,not_started,not_started,not_started,not_started,,,
total-war,154,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_review,not_started,not_started,not_started,not_started,,,
total-war,155,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_review,not_started,not_started,not_started,not_started,,,
total-war,156,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_review,not_started,not_started,not_started,not_started,,,
total-war,157,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_review,not_started,not_started,not_started,not_started,,,
total-war,158,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_review,not_started,not_started,not_started,not_started,,,
total-war,159,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_review,not_started,not_started,not_started,not_started,,,
total-war,160,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_review,not_started,not_started,not_started,not_started,,,
